DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p32.3	1	55021673	NR	BSND - PCSK9	ENSG00000162399	ENSG00000169174		4501	17774	rs12117661-?	rs12117661	0	12117661	regulatory_region_variant	1	NR	3E-6	5.522878745280337		1.867961	[1.09-2.65] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	1p31.3	1	62726106	NR	DOCK7 - ATG4C	ENSG00000116641	ENSG00000125703		37720	58026	rs12130333-?	rs12130333	0	12130333	regulatory_region_variant	1	NR	1E-6	6.0		2.358526	[1.41-3.31] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	11q23.3	11	116733008	NR	LINC02702 - BUD13	ENSG00000237937	ENSG00000137656		74713	15162	rs12272004-?	rs12272004	0	12272004	TF_binding_site_variant	1	NR	8E-6	5.096910013008056		2.419822	[1.36-3.48] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	11q23.3	11	116781491	NR	ZPR1			ENSG00000109917			rs12286037-?	rs12286037	0	12286037	intron_variant	0	NR	3E-6	5.522878745280337		2.370317	[1.37-3.37] unit increase	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	2p23.3	2	27508073	NR	GCKR			ENSG00000084734			rs1260326-?	rs1260326	0	1260326	missense_variant	0	NR	1E-23	23.0		3.845262	[3.09-4.6] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	2p23.3	2	27525757	NR	GCKR - C2orf16	ENSG00000084734	ENSG00000221843		2073	11629	rs1260333-?	rs1260333	0	1260333	intergenic_variant	1	NR	3E-12	11.522878745280337		2.469246	[1.78-3.16] unit decrease	Illumina [32003504] (imputed)	N	total cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004574	GCST008045	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	5q33.3	5	156971158	NR	TIMD4 - HAVCR1	ENSG00000145850	ENSG00000113249		7932	58255	rs1501908-?	rs1501908	0	1501908	intergenic_variant	1	NR	9E-6	5.045757490560675		0.01931599	[0.011-0.028] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	8p21.3	8	19967156	NR	LPL			ENSG00000175445			rs15285-?	rs15285	0	15285	3_prime_UTR_variant	0	NR	6E-40	39.221848749616356		0.05650247	[0.048-0.065] unit decrease	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	11q23.3	11	116736721	NR	LINC02702 - BUD13	ENSG00000237937	ENSG00000137656		78426	11449	rs1558861-?	rs1558861	0	1558861	regulatory_region_variant	1	NR	9E-74	73.04575749056067		0.1268124	[0.11-0.14] unit decrease	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	19q13.32	19	44892009	NR	TOMM40			ENSG00000130204			rs157580-?	rs157580	0	157580	intron_variant	0	NR	2E-7	6.698970004336019		0.02426241	[0.015-0.033] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	19q13.32	19	44892962	NR	TOMM40			ENSG00000130204			rs157582-?	rs157582	0	157582	intron_variant	0	NR	4E-11	10.397940008672037		0.02859047	[0.02-0.037] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	7q11.23	7	73568544	NR	TBL2			ENSG00000106638			rs17145738-?	rs17145738	0	17145738	3_prime_UTR_variant	0	NR	5E-15	14.301029995663981		0.05707509	[0.043-0.071] unit decrease	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	19p13.11	19	19551411	NR	CILP2 - PBX4	ENSG00000160161	ENSG00000105717		4752	10296	rs17216525-?	rs17216525	0	17216525	intergenic_variant	1	NR	1E-7	7.0		0.04458722	[0.028-0.061] unit decrease	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	8q24.13	8	125474167	NR	TRIB1 - NA	ENSG00000173334			35764		rs17321515-?	rs17321515	0	17321515	intron_variant	1	NR	4E-16	15.397940008672037		0.03278295	[0.025-0.041] unit decrease	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	8p21.3	8	19990569	NR	LPL - NA	ENSG00000175445			23310		rs17410962-?	rs17410962	0	17410962	intergenic_variant	1	NR	1E-33	33.0		0.0684673	[0.057-0.08] unit decrease	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	11q12.2	11	61776489	NR	TMEM258, MYRF			ENSG00000134825, ENSG00000124920			rs174529-?	rs174529	0	174529	intron_variant	0	NR	2E-8	7.698970004336019		0.02497723	[0.016-0.034] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	11q12.2	11	61802358	NR	FADS2, FADS1			ENSG00000134824, ENSG00000149485			rs174546-?	rs174546	0	174546	3_prime_UTR_variant	0	NR	3E-13	12.522878745280337		0.03536794	[0.026-0.045] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	11q12.2	11	61803311	NR	FADS1, FADS2			ENSG00000149485, ENSG00000134824			rs174547-?	rs174547	0	174547	intron_variant	0	NR	3E-13	12.522878745280337		0.03542681	[0.026-0.045] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	11q12.2	11	61803876	NR	FADS1, FADS2			ENSG00000149485, ENSG00000134824			rs174548-?	rs174548	0	174548	5_prime_UTR_variant	0	NR	1E-10	10.0		0.02842459	[0.02-0.037] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	11q12.2	11	61806212	NR	FADS2, FADS1			ENSG00000134824, ENSG00000149485			rs174551-?	rs174551	0	174551	5_prime_UTR_variant	0	NR	3E-13	12.522878745280337		0.03540838	[0.026-0.045] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	11q12.2	11	61811991	NR	FADS2, FADS1			ENSG00000134824, ENSG00000149485			rs174554-?	rs174554	0	174554	intron_variant	0	NR	3E-13	12.522878745280337		0.03535392	[0.026-0.045] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	11q12.2	11	61829740	NR	FADS2			ENSG00000134824			rs174570-?	rs174570	0	174570	intron_variant	0	NR	6E-10	9.221848749616356		0.03272716	[0.022-0.043] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	11q12.2	11	61842278	NR	FADS2			ENSG00000134824			rs174583-?	rs174583	0	174583	intron_variant	0	NR	3E-11	10.522878745280337		0.02851885	[0.02-0.037] unit increase	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	1p31.3	1	62583922	NR	DOCK7			ENSG00000116641			rs1748195-?	rs1748195	0	1748195	intron_variant	0	NR	3E-18	17.522878745280337		0.03599904	[0.028-0.044] unit decrease	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	8p21.3	8	19975135	NR	LPL - NA	ENSG00000175445			7876		rs17482753-?	rs17482753	0	17482753	intergenic_variant	1	NR	2E-32	31.69897000433602		0.08842833	[0.074-0.103] unit decrease	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	8p21.3	8	19995007	NR	LPL - NA	ENSG00000175445			27748		rs17489282-?	rs17489282	0	17489282	regulatory_region_variant	1	NR	1E-24	24.0		0.04810074	[0.039-0.057] unit decrease	Illumina [31978265] (imputed)	N	triglyceride measurement	http://www.ebi.ac.uk/efo/EFO_0004530	GCST008046	Genome-wide genotyping array
